全国地方公共団体コード,町字id,街区id,住居id,住居2id,住居表示フラグ,住居表示方式コード,基礎番号・住居番号区分,代表点_経度,代表点_緯度,代表点_座標参照系,代表点_地図情報レベル,電子国土基本図(地図情報)「住居表示住所」_住所コード(可読),電子国土基本図（地名情報）「住居表示住所」_データ整備日
131016,0004001,004,006,,1,1,0,139.745888686,35.698497489,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/6,2017-08-04
131016,0004001,004,007,,1,1,0,139.745908142,35.698587289,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/7,2017-08-04
131016,0004001,004,008,,1,1,0,139.746042028,35.69866595,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/8,2017-08-04
131016,0004001,004,009,,1,1,0,139.746167228,35.698741653,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/9,2017-08-04
131016,0004001,004,010,,1,1,0,139.746300389,35.698822083,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/10,2017-08-04
131016,0004001,004,011,,1,1,0,139.746409758,35.698802669,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/11,2017-08-04
131016,0004001,004,012,,1,1,0,139.746499675,35.698691681,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/4/12,2017-08-04
131016,0004001,005,001,,1,1,0,139.747337644,35.699264125,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/1,2017-08-04
131016,0004001,005,002,,1,1,0,139.747263183,35.699144158,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/2,2017-08-04
131016,0004001,005,003,,1,1,0,139.74719885,35.699032469,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/3,2017-08-04
131016,0004001,005,004,,1,1,0,139.747094678,35.698930794,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/4,2017-08-04
131016,0004001,005,005,,1,1,0,139.746980356,35.698839153,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/5,2017-08-04
131016,0004001,005,006,,1,1,0,139.746843272,35.698770472,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/6,2017-08-04
131016,0004001,005,007,,1,1,0,139.74669345,35.698695936,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/7,2017-08-04
131016,0004001,005,008,,1,1,0,139.746563089,35.698706475,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/8,2017-08-04
131016,0004001,005,009,,1,1,0,139.746462289,35.698836947,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/9,2017-08-04
131016,0004001,005,010,,1,1,0,139.746480267,35.698954511,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/10,2017-08-04
131016,0004001,005,011,,1,1,0,139.746588803,35.699037289,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/11,2017-08-04
131016,0004001,005,012,,1,1,0,139.746701667,35.699136906,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/12,2017-08-04
131016,0004001,005,013,,1,1,0,139.746813806,35.699237406,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/13,2017-08-04
131016,0004001,005,014,,1,1,0,139.746923017,35.699367911,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/14,2017-08-04
131016,0004001,005,015,,1,1,0,139.747047081,35.699423525,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/15,2017-08-04
131016,0004001,005,016,,1,1,0,139.747199928,35.699380514,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/16,2017-08-04
131016,0004001,005,017,,1,1,0,139.747328872,35.699342211,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/5/17,2017-08-04
131016,0004001,006,001,,1,1,0,139.746891183,35.699403417,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/1,2017-08-04
131016,0004001,006,002,,1,1,0,139.746797889,35.699286983,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/2,2017-08-04
131016,0004001,006,003,,1,1,0,139.746685747,35.699189433,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/3,2017-08-04
131016,0004001,006,004,,1,1,0,139.746574931,35.699095964,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/4,2017-08-04
131016,0004001,006,005,,1,1,0,139.746446625,35.698988758,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/5,2017-08-04
131016,0004001,006,006,,1,1,0,139.746339439,35.698995769,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/6,2017-08-04
131016,0004001,006,007,,1,1,0,139.746232108,35.699139036,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/7,2017-08-04
131016,0004001,006,008,,1,1,0,139.746243561,35.699263486,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/8,2017-08-04
131016,0004001,006,009,,1,1,0,139.746362231,35.699350208,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/9,2017-08-04
131016,0004001,006,010,,1,1,0,139.746481867,35.699438508,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/10,2017-08-04
131016,0004001,006,011,,1,1,0,139.746590889,35.699518922,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/11,2017-08-04
131016,0004001,006,012,,1,1,0,139.746711453,35.699530153,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/12,2017-08-04
131016,0004001,006,013,,1,1,0,139.746858506,35.699488319,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/6/13,2017-08-04
131016,0004001,007,001,,1,1,0,139.746274611,35.698855236,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/1,2017-08-04
131016,0004001,007,002,,1,1,0,139.746151581,35.698782489,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/2,2017-08-04
131016,0004001,007,003,,1,1,0,139.746016969,35.698705008,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/3,2017-08-04
131016,0004001,007,004,,1,1,0,139.745876567,35.698624336,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/4,2017-08-04
131016,0004001,007,005,,1,1,0,139.745759242,35.698634883,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/5,2017-08-04
131016,0004001,007,006,,1,1,0,139.745663536,35.698739369,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/6,2017-08-04
131016,0004001,007,007,,1,1,0,139.745685156,35.69883685,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/7,2017-08-04
131016,0004001,007,008,,1,1,0,139.745805269,35.698927317,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/8,2017-08-04
131016,0004001,007,009,,1,1,0,139.745924664,35.699015417,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/9,2017-08-04
131016,0004001,007,010,,1,1,0,139.746062144,35.699117,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/10,2017-08-04
131016,0004001,007,011,,1,1,0,139.746185253,35.699118861,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/11,2017-08-04
131016,0004001,007,012,,1,1,0,139.746287508,35.698983072,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/7/12,2017-08-04
131016,0004001,008,001,,1,1,0,139.745864553,35.698223792,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/1,2017-08-04
131016,0004001,008,002,,1,1,0,139.745739122,35.698138639,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/2,2017-08-04
131016,0004001,008,003,,1,1,0,139.745610803,35.698046394,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/3,2017-08-04
131016,0004001,008,004,,1,1,0,139.74548055,35.697958875,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/4,2017-08-04
131016,0004001,008,005,,1,1,0,139.745348369,35.697867417,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/5,2017-08-04
131016,0004001,008,006,,1,1,0,139.74522005,35.697778322,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/6,2017-08-04
131016,0004001,008,007,,1,1,0,139.745095586,35.697691517,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/7,2017-08-04
131016,0004001,008,008,,1,1,0,139.744986861,35.697696161,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/8,2017-08-04
131016,0004001,008,009,,1,1,0,139.744869919,35.697796889,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/9,2017-08-04
131016,0004001,008,010,,1,1,0,139.744739444,35.697912572,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/10,2017-08-04
131016,0004001,008,011,,1,1,0,139.744712272,35.698036208,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/11,2017-08-04
131016,0004001,008,012,,1,1,0,139.744825131,35.698137892,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/12,2017-08-04
131016,0004001,008,013,,1,1,0,139.744938958,35.698235008,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/13,2017-08-04
131016,0004001,008,014,,1,1,0,139.745051819,35.698335906,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/14,2017-08-04
131016,0004001,008,015,,1,1,0,139.745169503,35.698439956,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/15,2017-08-04
131016,0004001,008,016,,1,1,0,139.745287189,35.698542431,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/16,2017-08-04
131016,0004001,008,017,,1,1,0,139.745421947,35.698662325,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/17,2017-08-04
131016,0004001,008,018,,1,1,0,139.745559047,35.698671086,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/18,2017-08-04
131016,0004001,008,019,,1,1,0,139.745659578,35.698565622,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/19,2017-08-04
131016,0004001,008,020,,1,1,0,139.745754314,35.698462514,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/20,2017-08-04
131016,0004001,008,021,,1,1,0,139.745874953,35.698337372,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/8/21,2017-08-04
131016,0004001,009,001,,1,1,0,139.746313025,35.697738322,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/1,2017-08-04
131016,0004001,009,002,,1,1,0,139.746179881,35.697645483,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/2,2017-08-04
131016,0004001,009,003,,1,1,0,139.746061933,35.697560928,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/3,2017-08-04
131016,0004001,009,004,,1,1,0,139.745932408,35.697468683,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/4,2017-08-04
131016,0004001,009,005,,1,1,0,139.745805781,35.697378214,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/5,2017-08-04
131016,0004001,009,006,,1,1,0,139.745644633,35.697265214,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/6,2017-08-04
131016,0004001,009,007,,1,1,0,139.745499092,35.697252111,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/7,2017-08-04
131016,0004001,009,008,,1,1,0,139.745387897,35.697351269,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/8,2017-08-04
131016,0004001,009,009,,1,1,0,139.745279169,35.697446883,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/9,2017-08-04
131016,0004001,009,010,,1,1,0,139.745150869,35.697560206,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/10,2017-08-04
131016,0004001,009,011,,1,1,0,139.745139158,35.697673378,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/11,2017-08-04
131016,0004001,009,012,,1,1,0,139.745263622,35.697759119,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/12,2017-08-04
131016,0004001,009,013,,1,1,0,139.745392425,35.697848411,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/13,2017-08-04
131016,0004001,009,014,,1,1,0,139.745521956,35.697935931,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/14,2017-08-04
131016,0004001,009,015,,1,1,0,139.745647575,35.69802315,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/15,2017-08-04
131016,0004001,009,016,,1,1,0,139.745774206,35.69811185,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/16,2017-08-04
131016,0004001,009,017,,1,1,0,139.745905183,35.698201731,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/17,2017-08-04
131016,0004001,009,018,,1,1,0,139.746017739,35.6981835,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/18,2017-08-04
131016,0004001,009,019,,1,1,0,139.746114169,35.698076061,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/19,2017-08-04
131016,0004001,009,020,,1,1,0,139.746211319,35.697970394,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/20,2017-08-04
131016,0004001,009,021,,1,1,0,139.746321522,35.697848789,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/9/21,2017-08-04
131016,0004001,010,001,,1,1,0,139.746464917,35.697694283,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/1,2017-08-04
131016,0004001,010,002,,1,1,0,139.746563519,35.697584089,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/2,2017-08-04
131016,0004001,010,003,,1,1,0,139.746661156,35.697477044,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/3,2017-08-04
131016,0004001,010,004,,1,1,0,139.746759756,35.697370789,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/4,2017-08-04
131016,0004001,010,005,,1,1,0,139.746860289,35.697261383,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/5,2017-08-04
131016,0004001,010,006,,1,1,0,139.746918361,35.697130681,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/6,2017-08-04
131016,0004001,010,007,,1,1,0,139.7469714,35.697011317,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/7,2017-08-04
131016,0004001,010,008,,1,1,0,139.747026567,35.696889278,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/8,2017-08-04
131016,0004001,010,009,,1,1,0,139.747084636,35.696760939,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/9,2017-08-04
131016,0004001,010,010,,1,1,0,139.747142703,35.696633389,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/10,2017-08-04
131016,0004001,010,011,,1,1,0,139.747088714,35.696559236,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/11,2017-08-04
131016,0004001,010,012,,1,1,0,139.7469362,35.696521322,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/12,2017-08-04
131016,0004001,010,013,,1,1,0,139.746778856,35.696485767,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/13,2017-08-04
131016,0004001,010,014,,1,1,0,139.746624411,35.696448639,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/14,2017-08-04
131016,0004001,010,015,,1,1,0,139.746473828,35.696411511,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/15,2017-08-04
131016,0004001,010,016,,1,1,0,139.746390058,35.696466583,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/16,2017-08-04
131016,0004001,010,017,,1,1,0,139.746331992,35.696590194,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/17,2017-08-04
131016,0004001,010,018,,1,1,0,139.746272961,35.696713808,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/18,2017-08-04
131016,0004001,010,019,,1,1,0,139.746211031,35.696838994,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/19,2017-08-04
131016,0004001,010,020,,1,1,0,139.746151033,35.696964967,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/20,2017-08-04
131016,0004001,010,021,,1,1,0,139.746102164,35.697065117,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/21,2017-08-04
131016,0004001,010,022,,1,1,0,139.746000778,35.697070556,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/22,2017-08-04
131016,0004001,010,023,,1,1,0,139.745865644,35.697031078,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/23,2017-08-04
131016,0004001,010,024,,1,1,0,139.745754578,35.697056989,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/24,2017-08-04
131016,0004001,010,025,,1,1,0,139.745648269,35.697148272,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/25,2017-08-04
131016,0004001,010,026,,1,1,0,139.745674256,35.697226264,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/26,2017-08-04
131016,0004001,010,027,,1,1,0,139.745793889,35.697312989,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/27,2017-08-04
131016,0004001,010,028,,1,1,0,139.745921242,35.697404444,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/28,2017-08-04
131016,0004001,010,029,,1,1,0,139.746040878,35.697488411,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/29,2017-08-04
131016,0004001,010,030,,1,1,0,139.746165336,35.697575925,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/30,2017-08-04
131016,0004001,010,031,,1,1,0,139.746318742,35.697684728,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/10/31,2017-08-04
131016,0004001,011,001,,1,1,0,139.746231097,35.696365628,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/1,2017-08-04
131016,0004001,011,002,,1,1,0,139.746070853,35.696334008,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/2,2017-08-04
131016,0004001,011,003,,1,1,0,139.745908681,35.696300811,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/3,2017-08-04
131016,0004001,011,004,,1,1,0,139.745753264,35.696269194,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/4,2017-08-04
131016,0004001,011,005,,1,1,0,139.745591092,35.696235208,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/5,2017-08-04
131016,0004001,011,006,,1,1,0,139.745435678,35.696203592,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/6,2017-08-04
131016,0004001,011,007,,1,1,0,139.74527785,35.696169608,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/7,2017-08-04
131016,0004001,011,008,,1,1,0,139.745117611,35.69613405,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/8,2017-08-04
131016,0004001,011,009,,1,1,0,139.745012303,35.696193831,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/9,2017-08-04
131016,0004001,011,010,,1,1,0,139.744960986,35.696325325,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/10,2017-08-04
131016,0004001,011,011,,1,1,0,139.744911603,35.696454456,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/11,2017-08-04
131016,0004001,011,012,,1,1,0,139.744864253,35.696578861,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/12,2017-08-04
131016,0004001,011,013,,1,1,0,139.744814867,35.696708072,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/13,2017-08-04
131016,0004001,011,014,,1,1,0,139.7448872,35.696783736,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/14,2017-08-04
131016,0004001,011,015,,1,1,0,139.745071625,35.696777572,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/15,2017-08-04
131016,0004001,011,016,,1,1,0,139.745225094,35.696823364,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/16,2017-08-04
131016,0004001,011,017,,1,1,0,139.745341819,35.696920169,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/17,2017-08-04
131016,0004001,011,018,,1,1,0,139.745461436,35.697020281,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/18,2017-08-04
131016,0004001,011,019,,1,1,0,139.745556936,35.6970999,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/19,2017-08-04
131016,0004001,011,020,,1,1,0,139.745646769,35.697066886,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/20,2017-08-04
131016,0004001,011,021,,1,1,0,139.7457497,35.696974022,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/21,2017-08-04
131016,0004001,011,022,,1,1,0,139.745936989,35.696996211,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/22,2017-08-04
131016,0004001,011,023,,1,1,0,139.746070272,35.696960078,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/23,2017-08-04
131016,0004001,011,024,,1,1,0,139.746125444,35.696833314,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/24,2017-08-04
131016,0004001,011,025,,1,1,0,139.746182553,35.696702611,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/25,2017-08-04
131016,0004001,011,026,,1,1,0,139.746237433,35.696577578,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/26,2017-08-04
131016,0004001,011,027,,1,1,0,139.746297439,35.696446878,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/11/27,2017-08-04
131016,0004001,012,001,,1,1,0,139.745451431,35.697097419,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/1,2017-08-04
131016,0004001,012,002,,1,1,0,139.745338561,35.697009125,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/2,2017-08-04
131016,0004001,012,003,,1,1,0,139.745220867,35.6969161,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/3,2017-08-04
131016,0004001,012,004,,1,1,0,139.745100272,35.696826225,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/4,2017-08-04
131016,0004001,012,005,,1,1,0,139.744914872,35.696841053,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/5,2017-08-04
131016,0004001,012,006,,1,1,0,139.744786761,35.696827569,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/6,2017-08-04
131016,0004001,012,007,,1,1,0,139.744720069,35.696890531,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/7,2017-08-04
131016,0004001,012,008,,1,1,0,139.744671647,35.697022814,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/8,2017-08-04
131016,0004001,012,009,,1,1,0,139.744589453,35.697136169,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/9,2017-08-04
131016,0004001,012,010,,1,1,0,139.744479756,35.697233908,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/10,2017-08-04
131016,0004001,012,011,,1,1,0,139.744369575,35.697332278,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/11,2017-08-04
131016,0004001,012,012,,1,1,0,139.744257464,35.697430647,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/12,2017-08-04
131016,0004001,012,013,,1,1,0,139.744155017,35.697521147,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/13,2017-08-04
131016,0004001,012,014,,1,1,0,139.744181964,35.697600714,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/14,2017-08-04
131016,0004001,012,015,,1,1,0,139.744296753,35.697700431,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/15,2017-08-04
131016,0004001,012,016,,1,1,0,139.744408647,35.697799753,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/16,2017-08-04
131016,0004001,012,017,,1,1,0,139.744536944,35.697909325,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/17,2017-08-04
131016,0004001,012,018,,1,1,0,139.744659567,35.697912567,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/18,2017-08-04
131016,0004001,012,019,,1,1,0,139.744768786,35.697810258,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/19,2017-08-04
131016,0004001,012,020,,1,1,0,139.744875103,35.697711097,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/20,2017-08-04
131016,0004001,012,021,,1,1,0,139.744980839,35.697616031,EPSG:6668,25000,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/21,2017-08-04
131016,0004001,012,022,,1,1,0,139.745094881,35.69751845,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/22,2017-08-04
131016,0004001,012,023,,1,1,0,139.745206989,35.697421658,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/23,2017-08-04
131016,0004001,012,024,,1,1,0,139.745315233,35.697325647,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/24,2017-08-04
131016,0004001,012,025,,1,1,0,139.7454544,35.697207608,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-1/12/25,2017-08-04
131016,0004002,001,001,,1,1,0,139.746434956,35.699514697,EPSG:6668,2500,http://gi.gsi.go.jp/jusho/13101/FJM-2/1/1,2017-08-04
